"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff","95%_HPDL","95%_HPDU"
"669",0.246074583854071,0.615305782520876,-0.957942645800034,0.242753919432433,1.45671038418786,1,8183,-0.965799394896463,1.44559474700539
"670",1.56393161848984,0.401919916806339,0.804203083600227,1.54923221555108,2.389026193366,1,7101,0.796589519771788,2.37526280681314
"671",-1.08695437755192,0.246177445143815,-1.56199310906944,-1.08799041057596,-0.607696534169141,1,4693,-1.52767812514357,-0.57952706011905
"672",1.63489987797938,0.455342268345971,0.792581897218072,1.61538988802744,2.59545964925236,1,7712,0.732676938406649,2.518333399793
"673",-1.07348349695417,0.533636930387543,-2.07743875397405,-1.08732993772906,0.0112001503791562,1,8060,-2.08884696058129,-0.00588172813108701
"674",-1.10399782073213,0.598713958562808,-2.21273909924552,-1.13175002444635,0.118702839753078,1,7894,-2.2247279703414,0.100167218375399
"675",0.858175009026353,0.446487596275937,0.0196023020585979,0.840404058103281,1.7617968106849,1,7387,0.0185023080722045,1.76036073426996
"676",-1.73843981132017,0.351239190360831,-2.41825849125687,-1.74766799069099,-1.01652115618703,1,6178,-2.4247758222284,-1.02836605966573
"677",-1.027107779316,0.21424447328576,-1.44113792245134,-1.02914407876311,-0.593636030445618,1,3938,-1.41723060224844,-0.577513142978826
"678",-1.00512809981902,0.457496479064744,-1.87942971846783,-1.01532190181991,-0.0842576915082545,1,7687,-1.87494424379671,-0.0830584493654043
"679",0.564178257516537,0.315772966304584,-0.0436363080141563,0.559435497022631,1.2062460173272,1,6158,-0.0188837637964479,1.22385447230835
"680",-1.01054887684063,0.476202196394595,-1.91280352648686,-1.02157363768361,-0.0641912851281511,1,7378,-1.92324144789135,-0.0761735753679076
"681",0.91856435996059,0.364670314861054,0.246094896506818,0.907124828354757,1.6646692862469,1,6423,0.259320077060642,1.67249104767161
"682",-1.26529151355984,0.75311805077273,-2.6566870651168,-1.30021234708834,0.285744143111637,1,7735,-2.65989623297141,0.281389143992494
"683",0.0874944963169227,0.433121347194651,-0.784747532745452,0.095650889266351,0.923947566260686,1,7260,-0.763338006880517,0.940269030603248
"684",0.098899696924456,0.321929181937344,-0.549066723332839,0.105205917728556,0.708290998567186,1,5925,-0.516600902087128,0.733484365464143
